Jan  1 00:00:07 arm64_guest syslog.info syslogd started: BusyBox v1.37.0
Jan  1 00:00:07 arm64_guest kern.notice kernel: klogd started: BusyBox v1.37.0 (2026-03-18 10:08:07 CDT)
Jan  1 00:00:07 arm64_guest daemon.info acpid: starting up with netlink and the input layer
Jan  1 00:00:07 arm64_guest kern.info kernel: [    0.000000] Booting Linux on physical CPU 0x0000000000 [0x411fd080]
Jan  1 00:00:07 arm64_guest kern.notice kernel: [    0.000000] Linux version 6.18.17-00001-g7dc4c2c2f9a9 (abrahj1@c002120002.linux.cat.com) (aarch64-linux-gcc.br_real (Buildroot ARM64_GUEST_OS_2026.1.0) 15.2.0, GNU ld (GNU Binutils) 2.44) #1 SMP PREEMPT_DYNAMIC Wed Mar 18 11:
Jan  1 00:00:07 arm64_guest kern.info kernel: [    0.000000] KASLR enabled
Jan  1 00:00:07 arm64_guest kern.notice kernel: [    0.000000] random: crng init done
Jan  1 00:00:07 arm64_guest kern.info kernel: [    0.000000] Machine model: linux,dummy-virt
Jan  1 00:00:07 arm64_guest kern.info kernel: [    0.000000] efi: UEFI not found.
Jan  1 00:00:07 arm64_guest kern.info kernel: [    0.000000] OF: reserved mem: Reserved memory: No reserved-memory node in the DT
Jan  1 00:00:07 arm64_guest kern.info kernel: [    0.000000] NODE_DATA(0) allocated [mem 0x5fef8080-0x5fefb7bf]
Jan  1 00:00:07 arm64_guest kern.info kernel: [    0.000000] Zone ranges:
Jan  1 00:00:07 arm64_guest kern.info kernel: [    0.000000]   DMA      [mem 0x0000000040000000-0x000000005fffffff]
Jan  1 00:00:07 arm64_guest kern.info kernel: [    0.000000]   DMA32    empty
Jan  1 00:00:07 arm64_guest kern.info kernel: [    0.000000]   Normal   empty
Jan  1 00:00:07 arm64_guest kern.info kernel: [    0.000000]   Device   empty
Jan  1 00:00:07 arm64_guest kern.info kernel: [    0.000000] Movable zone start for each node
Jan  1 00:00:07 arm64_guest kern.info kernel: [    0.000000] Early memory node ranges
Jan  1 00:00:07 arm64_guest kern.info kernel: [    0.000000]   node   0: [mem 0x0000000040000000-0x000000005fffffff]
Jan  1 00:00:07 arm64_guest kern.info kernel: [    0.000000] Initmem setup node 0 [mem 0x0000000040000000-0x000000005fffffff]
Jan  1 00:00:07 arm64_guest kern.info kernel: [    0.000000] cma: Reserved 32 MiB at 0x000000005d600000
Jan  1 00:00:07 arm64_guest kern.info kernel: [    0.000000] psci: probing for conduit method from DT.
Jan  1 00:00:07 arm64_guest kern.info kernel: [    0.000000] psci: PSCIv1.3 detected in firmware.
